row_id	category	final_variant_or_record	allocation_key	parent_child_roles_and_ordinals	scope_and_local_visibility	known_family_vs_generic_recovery	omitted_tail_missing_tail_missing_operand	clean_query	poisoned_query	stale_query	foreign_query	synthetic_query	rolled_back_query	limits_charged	exact_boundary_assertion	one_over_rollback_assertion	test_ids
P02	pattern	MutableBinding	(SyntaxNodeId,HirIdKind::Pattern) -> PatternId	Name	inherit; introduces mutable local	typed binding poison	missing required child => typed field poison or RecoveryOperand; no tail unless nested expression rule	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	HIR pattern/local	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-P02; T-PQ-02; T-PRB-02; mutable binding
P03	pattern	Literal	(SyntaxNodeId,HirIdKind::Pattern) -> PatternId	Literal components	inherit	family literal poison	missing required child => typed field poison or RecoveryOperand; no tail unless nested expression rule	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	HIR pattern/literal budget	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-P03; T-PQ-03; T-PRB-03; literal pattern
P04	pattern	EntityReference	(SyntaxNodeId,HirIdKind::Pattern) -> PatternId	ID components	inherit	HirIdRef poison	missing required child => typed field poison or RecoveryOperand; no tail unless nested expression rule	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	HIR pattern	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-P04; T-PQ-04; T-PRB-04; ID pattern all forms
P05	pattern	Variant	(SyntaxNodeId,HirIdKind::Pattern) -> PatternId	PathRoot/segments; Name; Pattern payload	inherit then payload scope	typed variant poison	missing required child => typed field poison or RecoveryOperand; no tail unless nested expression rule	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	HIR pattern/children	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-P05; T-PQ-05; T-PRB-05; variant pattern
P06	pattern	Discard	(SyntaxNodeId,HirIdKind::Pattern) -> PatternId	Whole	inherit	generic Error only if unclassified	missing required child => typed field poison or RecoveryOperand; no tail unless nested expression rule	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	HIR pattern	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-P06; T-PQ-06; T-PRB-06; discard
P07	pattern	Tuple	(SyntaxNodeId,HirIdKind::Pattern) -> PatternId	Element[n]	inherit	typed tuple poison	missing required child => typed field poison or RecoveryOperand; no tail unless nested expression rule	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	HIR pattern/children	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-P07; T-PQ-07; T-PRB-07; tuple pattern
P08	pattern	Record	(SyntaxNodeId,HirIdKind::Pattern) -> PatternId	RecordPath; PatternField[n,part]	inherit	typed record poison	missing required child => typed field poison or RecoveryOperand; no tail unless nested expression rule	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	HIR pattern/fields	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-P08; T-PQ-08; T-PRB-08; record pattern
P09	pattern	BracketSequence	(SyntaxNodeId,HirIdKind::Pattern) -> PatternId	Element[n]; rest	inherit; rest introduces local	typed sequence poison	missing required child => typed field poison or RecoveryOperand; no tail unless nested expression rule	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	HIR pattern/children/local	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-P09; T-PQ-09; T-PRB-09; sequence pattern
P10	pattern	WholeBinding	(SyntaxNodeId,HirIdKind::Pattern) -> PatternId	Name; Pattern	inherit; local visible after nested pattern accepts	typed whole poison	missing required child => typed field poison or RecoveryOperand; no tail unless nested expression rule	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	HIR pattern/local/child	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-P10; T-PQ-10; T-PRB-10; whole binding
P11	pattern	TypedBinding	(SyntaxNodeId,HirIdKind::Pattern) -> PatternId	Name; Type	inherit; local typed	typed binding poison	missing required child => typed field poison or RecoveryOperand; no tail unless nested expression rule	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	HIR pattern/local/type	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-P11; T-PQ-11; T-PRB-11; typed binding
P12	pattern	Error	(SyntaxNodeId,HirIdKind::Pattern) -> PatternId	Whole; Recovery	inherit	generic Error	missing required child => typed field poison or RecoveryOperand; no tail unless nested expression rule	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	HIR pattern + diagnostic	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-P12; T-PQ-12; T-PRB-12; pattern error
C01	component	HirCallArgument::Positional	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Call parent; CallArgument[n,Whole|Value]	inherit	missing value => call poison	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	argument limit	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C01; T-CQ-01; T-CRB-01
C02	component	HirCallArgument::Named	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Call parent; CallArgument[n,Whole|Name|Value]	inherit	invalid/missing name/value => call poison	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	argument limit	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C02; T-CQ-02; T-CRB-02
C03	component	HirCallArgument::Spread	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Call parent; CallArgument[n,Whole|Value]	inherit	not-last/missing => call poison	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	argument limit	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C03; T-CQ-03; T-CRB-03
C04	component	HirRecordField::Explicit	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Record parent; RecordField[n,Whole|Name|Colon|Value]	inherit	Invalid field typed recovery	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	field count/HIR child	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C04; T-CQ-04; T-CRB-04
C05	component	HirRecordField::Shorthand	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Record parent; RecordField[n,Whole|Name]	inherit local lookup	missing local => Invalid field	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	field count/local	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C05; T-CQ-05; T-CRB-05
C06	component	HirClosureParameter	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Closure parent; ClosureParameter[n,Whole|Pattern|Colon|Type]	closure scope	invalid pattern/type => closure poison	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	parameter/callback 128	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C06; T-CQ-06; T-CRB-06
C07	component	HirMatchArm	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Match parent; MatchArm[n,Whole|Pattern|Guard|Arrow|Value]	new arm scope	missing value => MissingRequiredTail	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	arm/scope/HIR slots	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C07; T-CQ-07; T-CRB-07
C08	component	HirPatternField::Explicit	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Pattern parent; PatternField[n,Whole|Name|Colon|Pattern]	pattern scope	Invalid field typed recovery	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	field/pattern slots	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C08; T-CQ-08; T-CRB-08
C09	component	HirPatternField::Shorthand	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Pattern parent; PatternField[n,Whole|Name]	pattern scope; introduces local	Invalid field	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	field/local slots	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C09; T-CQ-09; T-CRB-09
C10	component	HirPatternField::Rest	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Pattern parent; PatternField[n,Whole|Rest|Name]	pattern scope; optional local	multiple rest => Invalid	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	field/local slots	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C10; T-CQ-10; T-CRB-10
C11	component	HirTypeRegion::Named	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	TypeId parent; TypeRegion	type owner	invalid name => region poison	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	type slots	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C11; T-CQ-11; T-CRB-11
C12	component	HirTypeRegion::Elided	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	TypeId owner; Synthetic ElidedRegion ordinal0	type owner	invalid owner => region poison	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	synthetic descendants/type slots	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C12; T-CQ-12; T-CRB-12
C13	component	HirPathSegment	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Expr/Type/Pattern parent; PathSegment[n]	inherit	invalid segment => path poison	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	segment/digit source budget	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C13; T-CQ-13; T-CRB-13
C14	component	HirNumericSequenceElement	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Numeric sequence parent; NumericElement[n]	inherit	invalid digit => sequence poison	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	element+total digit limits	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C14; T-CQ-14; T-CRB-14
C15	component	HirThreadFlowItem	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Thread parent; ThreadFlowItem[n]	thread child scope; sequential locals	typed Error item/Thread poison	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	65,536 + HIR slots	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C15; T-CQ-15; T-CRB-15
C16	component	HirDialogueNode::Text	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; DialogueNode[n,Text]	application scope	limit markup may recover as clean Text + diagnostic	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	source/text bytes	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C16; T-CQ-16; T-CRB-16
C17	component	HirDialogueNode::Raw	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; DialogueNode[n,Raw]	application scope	typed raw recovery	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	source/text bytes	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C17; T-CQ-17; T-CRB-17
C18	component	HirDialogueNode::Escape	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; DialogueNode[n,Escape]	application scope	invalid escape => Error node	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	decoder/value bytes	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C18; T-CQ-18; T-CRB-18
C19	component	HirDialogueNode::Ruby	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; DialogueNode[n,RubyBase|RubyText]	application scope	invalid ruby => Error node	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	decoder/value bytes	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C19; T-CQ-19; T-CRB-19
C20	component	HirDialogueNode::AuthoredStartTag	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; DialogueNode[n,Whole] + RichTextTag[tag,*]	application scope	known tag poison	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	4096 tags	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C20; T-CQ-20; T-CRB-20
C21	component	HirDialogueNode::InferredStartTag	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; synthetic insertion + tag roles	application scope	known inferred tag poison	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	4096 tags	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C21; T-CQ-21; T-CRB-21
C22	component	HirDialogueNode::AuthoredEndTag	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; DialogueNode[n,Whole] + EndTag	application scope	unmatched => typed issue	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	4096 tags/nesting	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C22; T-CQ-22; T-CRB-22
C23	component	HirDialogueNode::InferredEndTag	parent typed ID + role + ordinal; no independent arena slot unless listed child ID	Dialogue content owner; synthetic insertion + EndTag	application scope	typed inferred issue	component-specific; optional absence => Missing query, required absence poisons owner	accepted expr_source_site => Ok(Some(Span|Insertion)); clean slot state where applicable	accepted expr_source_site => Ok(Some(Span|Insertion)); slot poison retains typed issue	project/source lookup rejects stale generation or revision before module query; no range	expr_source_site => Err(IdResolveError::WrongModule); no range	expr_source_site => Ok(Some(Insertion)); typed SyntheticKey role/ordinal retained	transaction publishes no public ID; committed module has no slot/component/diagnostic/candidate/result	4096 tags/nesting	all preflight charges pass; one transaction commits IDs, source rows, scopes, diagnostics and results	preflight/checked allocation fails atomically; no prefix/truncation/replay/leak	T-C23; T-CQ-23; T-CRB-23
