path,owner,bytes,physical_lines,code_lines,classification,is_rust,embedded_test_lines
crates/arcweft-core/src/awbc/product_step/audio.rs,arcweft-core,12162,313,294,production,true,0
crates/arcweft-core/src/awbc/product_step/control.rs,arcweft-core,3005,86,82,production,true,0
crates/arcweft-core/src/awbc/product_step/execution.rs,arcweft-core,6875,182,172,production,true,0
crates/arcweft-core/src/awbc/product_step/lifecycle.rs,arcweft-core,20977,523,500,production,true,0
crates/arcweft-core/src/awbc/product_step/mapping.rs,arcweft-core,17217,440,433,production,true,0
crates/arcweft-core/src/awbc/product_step/root.rs,arcweft-core,9690,271,256,production,true,0
crates/arcweft-core/src/awbc/product_step/runtime_id.rs,arcweft-core,451,13,11,production,true,0
crates/arcweft-core/src/awbc/product_step/snapshot/task_publication.rs,arcweft-core,2603,64,60,production,true,0
crates/arcweft-core/src/awbc/product_step/snapshot.rs,arcweft-core,47628,1161,1106,production,true,0
crates/arcweft-core/src/awbc/product_step/suspension.rs,arcweft-core,29302,749,731,production,true,0
crates/arcweft-core/src/awbc/product_step/tests.rs,arcweft-core,37541,1002,924,test,true,0
crates/arcweft-core/src/awbc/product_step.rs,arcweft-core,59824,1597,1510,production,true,0
crates/arcweft-core/src/awbc/schema.rs,arcweft-core,65523,2163,1962,production,true,0
crates/arcweft-core/src/awbc/schema_impls.rs,arcweft-core,1006,30,28,production,true,0
crates/arcweft-core/src/awbc/tests.rs,arcweft-core,84826,2457,2344,test,true,0
crates/arcweft-core/src/awbc/type_projection.rs,arcweft-core,13969,335,318,production,true,0
crates/arcweft-core/src/awbc/verify/code.rs,arcweft-core,90495,2410,2359,production,true,0
crates/arcweft-core/src/awbc/verify/structure.rs,arcweft-core,89085,2337,2282,production,true,0
crates/arcweft-core/src/awbc/verify.rs,arcweft-core,7850,200,187,production,true,0
crates/arcweft-core/src/awbc/vm.rs,arcweft-core,70867,1884,1818,production,true,0
crates/arcweft-core/src/awbc.rs,arcweft-core,565,20,12,production,true,0
crates/arcweft-core/src/effect/assertion_identity.rs,arcweft-core,8013,215,176,production,true,141
crates/arcweft-core/src/effect.rs,arcweft-core,14043,448,379,production,true,0
crates/arcweft-core/src/engine/aot.rs,arcweft-core,9173,220,212,production,true,0
crates/arcweft-core/src/engine/audio.rs,arcweft-core,15219,354,337,production,true,0
crates/arcweft-core/src/engine/eval/calls.rs,arcweft-core,12364,334,316,production,true,0
crates/arcweft-core/src/engine/eval/function.rs,arcweft-core,6535,183,170,production,true,0
crates/arcweft-core/src/engine/eval/sequence.rs,arcweft-core,1252,37,36,production,true,0
crates/arcweft-core/src/engine/eval.rs,arcweft-core,42891,1096,1053,production,true,0
crates/arcweft-core/src/engine/flow.rs,arcweft-core,42412,1105,1070,production,true,0
crates/arcweft-core/src/engine/line.rs,arcweft-core,4107,120,112,production,true,0
crates/arcweft-core/src/engine/stream.rs,arcweft-core,10787,303,291,production,true,0
crates/arcweft-core/src/engine/suspend.rs,arcweft-core,43711,1076,1033,production,true,0
crates/arcweft-core/src/engine.rs,arcweft-core,51501,1433,1310,production,true,0
crates/arcweft-core/src/entry/identity.rs,arcweft-core,4935,161,130,production,true,0
crates/arcweft-core/src/entry/roles.rs,arcweft-core,8099,244,201,production,true,0
crates/arcweft-core/src/entry/schema.rs,arcweft-core,46139,1308,1237,production,true,0
crates/arcweft-core/src/entry.rs,arcweft-core,318,12,6,production,true,0
crates/arcweft-core/src/executor.rs,arcweft-core,18801,541,464,production,true,0
crates/arcweft-core/src/lib.rs,arcweft-core,354,24,23,facade,true,0
crates/arcweft-core/src/line_task.rs,arcweft-core,35430,1101,961,production,true,0
crates/arcweft-core/src/locale.rs,arcweft-core,6806,219,188,production,true,39
crates/arcweft-core/src/math.rs,arcweft-core,9363,350,297,production,true,48
crates/arcweft-core/src/observation.rs,arcweft-core,2427,68,63,production,true,21
crates/arcweft-core/src/pattern/binding.rs,arcweft-core,15251,400,337,production,true,110
crates/arcweft-core/src/pattern.rs,arcweft-core,58209,1689,1551,production,true,215
crates/arcweft-core/src/plan/construction/lower.rs,arcweft-core,156848,3864,3746,production,true,140
crates/arcweft-core/src/plan/construction/seed.rs,arcweft-core,63750,2088,1880,production,true,0
crates/arcweft-core/src/plan/construction.rs,arcweft-core,75213,1973,1879,production,true,227
crates/arcweft-core/src/plan/dialogue_content.rs,arcweft-core,6116,221,185,production,true,0
crates/arcweft-core/src/plan/entry_inventory.rs,arcweft-core,23314,628,568,production,true,0
crates/arcweft-core/src/plan/function_sites.rs,arcweft-core,2684,103,85,production,true,0
crates/arcweft-core/src/plan/generation_contract.rs,arcweft-core,4566,131,102,production,true,58
crates/arcweft-core/src/plan/local_declarations.rs,arcweft-core,6114,200,170,production,true,44
crates/arcweft-core/src/plan/nominal_record_domains.rs,arcweft-core,7631,262,222,production,true,0
crates/arcweft-core/src/plan/type_kind.rs,arcweft-core,17834,472,439,production,true,0
crates/arcweft-core/src/plan/type_table.rs,arcweft-core,23397,649,567,production,true,118
crates/arcweft-core/src/plan/variant_domains.rs,arcweft-core,7916,286,248,production,true,0
crates/arcweft-core/src/plan.rs,arcweft-core,35793,1051,920,production,true,0
crates/arcweft-core/src/pure/aot.rs,arcweft-core,35295,1016,954,production,true,0
crates/arcweft-core/src/pure/runtime_backend.rs,arcweft-core,39698,1118,1065,production,true,0
crates/arcweft-core/src/pure.rs,arcweft-core,95484,2631,2406,production,true,0
crates/arcweft-core/src/root.rs,arcweft-core,43905,1222,1135,production,true,94
crates/arcweft-core/src/runtime_id/binary.rs,arcweft-core,4313,130,116,production,true,46
crates/arcweft-core/src/runtime_id.rs,arcweft-core,27923,893,748,production,true,96
crates/arcweft-core/src/step.rs,arcweft-core,22428,647,547,production,true,0
crates/arcweft-core/src/stream.rs,arcweft-core,5117,200,169,production,true,0
crates/arcweft-core/src/task.rs,arcweft-core,21576,728,623,production,true,0
crates/arcweft-core/src/tests/flow.rs,arcweft-core,8634,261,240,test,true,0
crates/arcweft-core/src/tests/line_task_reducer.rs,arcweft-core,6757,208,194,test,true,0
crates/arcweft-core/src/tests/pure.rs,arcweft-core,12333,371,334,test,true,0
crates/arcweft-core/src/tests/step_stats_delta.rs,arcweft-core,1335,45,42,test,true,0
crates/arcweft-core/src/tests/stream.rs,arcweft-core,1722,54,47,test,true,0
crates/arcweft-core/src/tests/task.rs,arcweft-core,7139,220,209,test,true,0
crates/arcweft-core/src/tests/value.rs,arcweft-core,37161,1045,954,test,true,0
crates/arcweft-core/src/tests.rs,arcweft-core,383,16,14,test,true,0
crates/arcweft-core/src/time.rs,arcweft-core,1273,55,44,production,true,0
crates/arcweft-core/src/value/agent.rs,arcweft-core,82016,2014,1895,production,true,112
crates/arcweft-core/src/value/awbc_save.rs,arcweft-core,32190,800,750,production,true,0
crates/arcweft-core/src/value/env.rs,arcweft-core,9744,323,285,production,true,70
crates/arcweft-core/src/value/integer.rs,arcweft-core,8891,288,248,production,true,0
crates/arcweft-core/src/value/nesting.rs,arcweft-core,5571,154,137,production,true,0
crates/arcweft-core/src/value/nominal_record.rs,arcweft-core,15249,462,388,production,true,83
crates/arcweft-core/src/value/nominal_record_expr.rs,arcweft-core,2286,78,62,production,true,29
crates/arcweft-core/src/value/opaque.rs,arcweft-core,15775,449,405,production,true,320
crates/arcweft-core/src/value/option_value.rs,arcweft-core,3041,99,86,production,true,0
crates/arcweft-core/src/value/ownership/binary.rs,arcweft-core,15819,411,385,production,true,107
crates/arcweft-core/src/value/ownership/path.rs,arcweft-core,16087,410,378,production,true,83
crates/arcweft-core/src/value/ownership/slot.rs,arcweft-core,21403,684,656,production,true,56
crates/arcweft-core/src/value/ownership.rs,arcweft-core,9611,267,228,production,true,97
crates/arcweft-core/src/value/range.rs,arcweft-core,10033,339,315,production,true,0
crates/arcweft-core/src/value/record_id.rs,arcweft-core,4214,128,100,production,true,30
crates/arcweft-core/src/value/reduction.rs,arcweft-core,6903,207,161,production,true,37
crates/arcweft-core/src/value/sequence_constructors.rs,arcweft-core,5052,125,102,production,true,0
crates/arcweft-core/src/value/sequence_impls.rs,arcweft-core,58791,1771,1556,production,true,107
crates/arcweft-core/src/value/shape.rs,arcweft-core,3782,112,101,production,true,40
crates/arcweft-core/src/value.rs,arcweft-core,115202,3323,3026,production,true,0
crates/arcweft-core/tests/api_compile.rs,arcweft-core,642,11,11,test,true,0
crates/arcweft-core/tests/direct_suspension.rs,arcweft-core,23764,751,704,test,true,0
crates/arcweft-core/tests/record_admission.rs,arcweft-core,3793,130,123,test,true,0
crates/arcweft-core/tests/runtime_assertion_identity.rs,arcweft-core,4712,129,121,test,true,0
crates/arcweft-core/tests/runtime_id_boundaries.rs,arcweft-core,6227,180,153,test,true,0
crates/arcweft-core/tests/ui/core_cannot_name_hir_ids.rs,arcweft-core,98,5,4,test,true,0
crates/arcweft-core/tests/ui/prove_is_not_runtime_assertion_mode.rs,arcweft-core,110,5,4,test,true,0
crates/arcweft-core/tests/ui/record_columns_rejects_raw_carriers.rs,arcweft-core,171,6,5,test,true,0
crates/arcweft-core/tests/ui/record_seq_new_is_absent.rs,arcweft-core,94,5,4,test,true,0
crates/arcweft-core/tests/ui/runtime_nominal_record_field_expr_is_private.rs,arcweft-core,199,10,8,test,true,0
crates/arcweft-core/tests/ui/runtime_ownership_raw_identity_constructors_are_private.rs,arcweft-core,263,10,9,test,true,0
crates/arcweft-core/tests/ui/runtime_record_carriers_are_private.rs,arcweft-core,329,12,11,test,true,0
crates/arcweft-data/Cargo.toml,arcweft-data,408,20,16,text,false,0
crates/arcweft-data/src/codec.rs,arcweft-data,10408,370,313,production,true,0
crates/arcweft-data/src/decode.rs,arcweft-data,6311,190,174,production,true,0
crates/arcweft-data/src/encode.rs,arcweft-data,4877,220,189,production,true,0
crates/arcweft-data/src/error.rs,arcweft-data,4983,195,163,production,true,0
crates/arcweft-data/src/lib.rs,arcweft-data,1123,36,27,facade,true,0
crates/arcweft-data/src/limits.rs,arcweft-data,7013,216,198,production,true,0
crates/arcweft-data/src/raw.rs,arcweft-data,29492,811,781,production,true,0
crates/arcweft-data/src/shape.rs,arcweft-data,9812,385,347,production,true,0
crates/arcweft-data/src/value.rs,arcweft-data,3640,148,127,production,true,0
crates/arcweft-data/tests/codec_registry.rs,arcweft-data,3871,147,126,test,true,0
crates/arcweft-data/tests/data_format.rs,arcweft-data,1113,34,30,test,true,0
crates/arcweft-data/tests/derive/fail/content_without_tag.rs,arcweft-data,127,9,7,test,true,0
crates/arcweft-data/tests/derive/fail/duplicate_wire_name.rs,arcweft-data,191,11,9,test,true,0
crates/arcweft-data/tests/derive/fail/internal_newtype_variant_policy.rs,arcweft-data,129,9,7,test,true,0
crates/arcweft-data/tests/derive/fail/invalid_bytes.rs,arcweft-data,147,9,7,test,true,0
crates/arcweft-data/tests/derive/fail/invalid_rename_all.rs,arcweft-data,148,9,7,test,true,0
crates/arcweft-data/tests/derive/fail/multi_tuple_variant_policy.rs,arcweft-data,106,8,6,test,true,0
crates/arcweft-data/tests/derive/fail/repr_discriminant_expression.rs,arcweft-data,159,11,8,test,true,0
crates/arcweft-data/tests/derive/fail/repr_discriminant_range.rs,arcweft-data,130,9,7,test,true,0
crates/arcweft-data/tests/derive/fail/repr_on_struct.rs,arcweft-data,133,9,7,test,true,0
crates/arcweft-data/tests/derive/fail/tuple_struct_policy.rs,arcweft-data,90,6,4,test,true,0
crates/arcweft-data/tests/derive/fail/unit_struct_policy.rs,arcweft-data,87,6,4,test,true,0
crates/arcweft-data/tests/derive/fail/unknown_field_attr.rs,arcweft-data,133,9,7,test,true,0
crates/arcweft-data/tests/derive/pass/bare_bytes.rs,arcweft-data,354,14,12,test,true,0
crates/arcweft-data/tests/derive/pass/default_factory.rs,arcweft-data,352,16,13,test,true,0
crates/arcweft-data/tests/derive/pass/generic_bounds.rs,arcweft-data,1117,45,38,test,true,0
crates/arcweft-data/tests/derive_attrs.rs,arcweft-data,6470,210,185,test,true,0
crates/arcweft-data/tests/derive_trybuild.rs,arcweft-data,202,8,7,test,true,0
crates/arcweft-data/tests/raw_shape.rs,arcweft-data,7576,247,226,test,true,0
crates/arcweft-data-derive/Cargo.toml,arcweft-data-derive,370,18,15,text,false,0
crates/arcweft-data-derive/src/attrs.rs,arcweft-data-derive,16397,517,473,production,true,0
crates/arcweft-data-derive/src/expand.rs,arcweft-data-derive,42247,1103,1070,production,true,0
crates/arcweft-data-derive/src/lib.rs,arcweft-data-derive,741,24,18,facade,true,0
crates/arcweft-data-derive/src/rename.rs,arcweft-data-derive,2702,85,80,production,true,0
crates/arcweft-debug-model/Cargo.toml,arcweft-debug-model,319,16,14,text,false,0
crates/arcweft-debug-model/src/chunk.rs,arcweft-debug-model,3613,132,111,production,true,0
crates/arcweft-debug-model/src/diagnostic.rs,arcweft-debug-model,760,22,20,production,true,0
crates/arcweft-debug-model/src/embedding.rs,arcweft-debug-model,7391,238,206,production,true,74
crates/arcweft-debug-model/src/event.rs,arcweft-debug-model,1661,56,51,production,true,0
crates/arcweft-debug-model/src/graph.rs,arcweft-debug-model,1122,32,28,production,true,0
crates/arcweft-debug-model/src/history.rs,arcweft-debug-model,686,19,17,production,true,0
crates/arcweft-debug-model/src/lib.rs,arcweft-debug-model,262,15,13,facade,true,0
crates/arcweft-debug-model/src/rag.rs,arcweft-debug-model,1983,69,57,production,true,0
crates/arcweft-debug-model/src/repl.rs,arcweft-debug-model,662,19,17,production,true,0
crates/arcweft-debug-model/src/script.rs,arcweft-debug-model,1894,60,52,production,true,0
crates/arcweft-debug-model/src/session.rs,arcweft-debug-model,1370,47,41,production,true,0
crates/arcweft-debug-model/src/sink.rs,arcweft-debug-model,690,26,17,production,true,0
crates/arcweft-debug-model/src/source.rs,arcweft-debug-model,472,14,12,production,true,0
crates/arcweft-debug-model/src/test_result.rs,arcweft-debug-model,601,18,16,production,true,0
crates/arcweft-debug-sqlite/Cargo.toml,arcweft-debug-sqlite,401,18,16,text,false,0
crates/arcweft-debug-sqlite/src/encoding.rs,arcweft-debug-sqlite,1012,36,28,production,true,10
crates/arcweft-debug-sqlite/src/lib.rs,arcweft-debug-sqlite,109,4,2,facade,true,0
crates/arcweft-debug-sqlite/src/store/artifacts.rs,arcweft-debug-sqlite,21359,530,521,production,true,0
crates/arcweft-debug-sqlite/src/store/chunks.rs,arcweft-debug-sqlite,10052,234,224,production,true,0
crates/arcweft-debug-sqlite/src/store/convert.rs,arcweft-debug-sqlite,10558,309,291,production,true,0
crates/arcweft-debug-sqlite/src/store/embeddings.rs,arcweft-debug-sqlite,4168,90,85,production,true,0
crates/arcweft-debug-sqlite/src/store/graph.rs,arcweft-debug-sqlite,12877,321,311,production,true,0
crates/arcweft-debug-sqlite/src/store/helpers.rs,arcweft-debug-sqlite,2612,74,67,production,true,0
crates/arcweft-debug-sqlite/src/store/internal.rs,arcweft-debug-sqlite,6331,172,160,production,true,0
crates/arcweft-debug-sqlite/src/store/maintenance.rs,arcweft-debug-sqlite,7873,205,191,production,true,0
crates/arcweft-debug-sqlite/src/store/programs.rs,arcweft-debug-sqlite,3026,77,73,production,true,0
crates/arcweft-debug-sqlite/src/store/rag.rs,arcweft-debug-sqlite,7101,217,204,production,true,0
crates/arcweft-debug-sqlite/src/store/raw.rs,arcweft-debug-sqlite,2666,84,79,production,true,0
crates/arcweft-debug-sqlite/src/store/schema.rs,arcweft-debug-sqlite,86,1,1,production,true,0
crates/arcweft-debug-sqlite/src/store/search.rs,arcweft-debug-sqlite,7697,257,244,production,true,0
crates/arcweft-debug-sqlite/src/store/sessions.rs,arcweft-debug-sqlite,11912,311,298,production,true,0
crates/arcweft-debug-sqlite/src/store/sink.rs,arcweft-debug-sqlite,1261,33,30,production,true,0
crates/arcweft-debug-sqlite/src/store/tests.rs,arcweft-debug-sqlite,47801,1314,1244,test,true,0
crates/arcweft-debug-sqlite/src/store/timeline.rs,arcweft-debug-sqlite,11415,282,275,production,true,0
crates/arcweft-debug-sqlite/src/store.rs,arcweft-debug-sqlite,5377,184,156,production,true,0
crates/arcweft-desktop-contract/Cargo.toml,arcweft-desktop-contract,310,17,14,text,false,0
crates/arcweft-desktop-contract/src/error.rs,arcweft-desktop-contract,2114,57,53,production,true,0
crates/arcweft-desktop-contract/src/files.rs,arcweft-desktop-contract,14245,497,434,production,true,63
crates/arcweft-desktop-contract/src/geometry.rs,arcweft-desktop-contract,6944,214,179,production,true,27
crates/arcweft-desktop-contract/src/lib.rs,arcweft-desktop-contract,1371,37,30,facade,true,0
crates/arcweft-desktop-contract/src/platform.rs,arcweft-desktop-contract,4060,136,119,production,true,0
crates/arcweft-desktop-contract/src/pointer.rs,arcweft-desktop-contract,1977,83,76,production,true,0
crates/arcweft-desktop-contract/src/request.rs,arcweft-desktop-contract,3903,100,93,production,true,24
crates/arcweft-desktop-contract/src/window.rs,arcweft-desktop-contract,4645,176,155,production,true,20
crates/arcweft-desktop-host/Cargo.toml,arcweft-desktop-host,256,13,11,text,false,0
crates/arcweft-desktop-host/src/backend.rs,arcweft-desktop-host,1257,40,27,production,true,0
crates/arcweft-desktop-host/src/dispatcher.rs,arcweft-desktop-host,6816,218,181,production,true,0
crates/arcweft-desktop-host/src/lib.rs,arcweft-desktop-host,478,12,6,facade,true,0
crates/arcweft-desktop-host/src/memory.rs,arcweft-desktop-host,27325,768,726,production,true,77
crates/arcweft-desktop-host/tests/dispatch.rs,arcweft-desktop-host,1400,39,37,test,true,0
crates/arcweft-desktop-native/Cargo.toml,arcweft-desktop-native,1767,57,51,text,false,0
crates/arcweft-desktop-native/build.rs,arcweft-desktop-native,1684,54,47,production,true,0
crates/arcweft-desktop-native/examples/ime_text_input_contract.rs,arcweft-desktop-native,3031,81,78,example,true,0
crates/arcweft-desktop-native/src/backend.rs,arcweft-desktop-native,12440,341,307,production,true,86
crates/arcweft-desktop-native/src/capabilities.rs,arcweft-desktop-native,12889,334,317,production,true,0
crates/arcweft-desktop-native/src/config.rs,arcweft-desktop-native,1282,48,40,production,true,0
crates/arcweft-desktop-native/src/driver.rs,arcweft-desktop-native,1192,33,20,production,true,0
crates/arcweft-desktop-native/src/external.rs,arcweft-desktop-native,5061,144,136,production,true,0
crates/arcweft-desktop-native/src/files.rs,arcweft-desktop-native,12765,322,307,production,true,0
crates/arcweft-desktop-native/src/grant_store.rs,arcweft-desktop-native,25425,727,673,production,true,79
crates/arcweft-desktop-native/src/lib.rs,arcweft-desktop-native,767,23,16,facade,true,0
crates/arcweft-desktop-native/src/persistent_grants/record.rs,arcweft-desktop-native,3072,87,80,production,true,0
crates/arcweft-desktop-native/src/persistent_grants.rs,arcweft-desktop-native,7819,276,244,production,true,0
crates/arcweft-desktop-native/src/platform.rs,arcweft-desktop-native,1509,45,35,production,true,0
crates/arcweft-desktop-native/src/pointer.rs,arcweft-desktop-native,3101,82,77,production,true,0
crates/arcweft-desktop-native/src/text_input/macos_appkit_bridge.rs,arcweft-desktop-native,8663,306,268,production,true,0
crates/arcweft-desktop-native/src/text_input/macos_text_input.rs,arcweft-desktop-native,22032,656,591,production,true,0
crates/arcweft-desktop-native/src/text_input/windows_tsf/activation.rs,arcweft-desktop-native,3104,107,92,production,true,0
crates/arcweft-desktop-native/src/text_input/windows_tsf/bindings.rs,arcweft-desktop-native,948,24,17,production,true,0
crates/arcweft-desktop-native/src/text_input/windows_tsf/capabilities.rs,arcweft-desktop-native,10528,331,294,production,true,0
crates/arcweft-desktop-native/src/text_input/windows_tsf/display_attributes.rs,arcweft-desktop-native,2122,69,61,production,true,0
crates/arcweft-desktop-native/src/text_input/windows_tsf/edit_session.rs,arcweft-desktop-native,3500,139,120,production,true,0
crates/arcweft-desktop-native/src/text_input/windows_tsf/geometry.rs,arcweft-desktop-native,3781,137,121,production,true,0
crates/arcweft-desktop-native/src/text_input/windows_tsf/range.rs,arcweft-desktop-native,3446,131,114,production,true,0
crates/arcweft-desktop-native/src/text_input/windows_tsf/real_ime.rs,arcweft-desktop-native,6917,201,166,production,true,0
crates/arcweft-desktop-native/src/text_input/windows_tsf/unsafe_com.rs,arcweft-desktop-native,31175,965,850,production,true,0
crates/arcweft-desktop-native/src/text_input/windows_tsf.rs,arcweft-desktop-native,1262,32,25,production,true,0
crates/arcweft-desktop-native/src/text_input.rs,arcweft-desktop-native,461,13,5,production,true,0
crates/arcweft-desktop-native/tests/macos_text_input_compile.rs,arcweft-desktop-native,256,7,7,test,true,0
crates/arcweft-desktop-native/tests/windows_tsf_real_ime_lifecycle.rs,arcweft-desktop-native,2883,82,75,test,true,0
crates/arcweft-desktop-native/tests/windows_tsf_text_input.rs,arcweft-desktop-native,6956,196,179,test,true,0
crates/arcweft-dialogue/Cargo.toml,arcweft-dialogue,709,29,25,text,false,0
crates/arcweft-dialogue/src/character_dialogue/identity.rs,arcweft-dialogue,4882,165,138,production,true,0
crates/arcweft-dialogue/src/character_dialogue/limits.rs,arcweft-dialogue,2097,57,44,production,true,0
crates/arcweft-dialogue/src/character_dialogue/patch.rs,arcweft-dialogue,19098,571,521,production,true,0
crates/arcweft-dialogue/src/character_dialogue/runtime_type.rs,arcweft-dialogue,6017,184,151,production,true,50
crates/arcweft-dialogue/src/character_dialogue/schema.rs,arcweft-dialogue,37326,1076,992,production,true,0
crates/arcweft-dialogue/src/character_dialogue/typed_value.rs,arcweft-dialogue,21007,606,571,production,true,0
crates/arcweft-dialogue/src/character_dialogue.rs,arcweft-dialogue,15428,467,389,production,true,0
crates/arcweft-dialogue/src/character_presentation.rs,arcweft-dialogue,7227,192,166,production,true,53
crates/arcweft-dialogue/src/inline_failure.rs,arcweft-dialogue,5352,183,161,production,true,19
crates/arcweft-dialogue/src/lib.rs,arcweft-dialogue,14458,527,465,facade,true,0
crates/arcweft-dialogue/src/presentation_profile.rs,arcweft-dialogue,2006,76,56,production,true,14
crates/arcweft-dialogue/src/presentation_revision.rs,arcweft-dialogue,9516,236,209,production,true,165
crates/arcweft-dialogue/src/rich_text/control.rs,arcweft-dialogue,8133,246,212,production,true,0
crates/arcweft-dialogue/src/rich_text/host.rs,arcweft-dialogue,15664,488,434,production,true,0
crates/arcweft-dialogue/src/rich_text.rs,arcweft-dialogue,214,7,4,production,true,0
crates/arcweft-dialogue/src/tests/character_dialogue.rs,arcweft-dialogue,35488,1015,957,test,true,0
crates/arcweft-dialogue/src/tests/content.rs,arcweft-dialogue,1077,25,23,test,true,0
crates/arcweft-dialogue/src/tests/mod.rs,arcweft-dialogue,37,2,2,test,true,0
crates/arcweft-dialogue/tests/rich_text_schema.rs,arcweft-dialogue,6399,192,174,test,true,0
crates/arcweft-glyphon/Cargo.toml,arcweft-glyphon,484,21,18,text,false,0
crates/arcweft-glyphon/src/lib.rs,arcweft-glyphon,760,20,17,facade,true,0
crates/arcweft-glyphon/src/physical_bounds.rs,arcweft-glyphon,11591,357,314,production,true,144
crates/arcweft-glyphon/src/prepared_text.rs,arcweft-glyphon,27903,860,756,production,true,112
crates/arcweft-glyphon/src/text_engine.rs,arcweft-glyphon,41972,1178,1074,production,true,138
crates/arcweft-glyphon/tests/shared_text_layout.rs,arcweft-glyphon,8876,261,241,test,true,0
crates/arcweft-host-adapter/Cargo.toml,arcweft-host-adapter,318,15,13,text,false,0
crates/arcweft-host-adapter/src/lib.rs,arcweft-host-adapter,23104,664,535,facade,true,181
crates/arcweft-http-codec/Cargo.toml,arcweft-http-codec,313,14,12,text,false,0
crates/arcweft-http-codec/src/lib.rs,arcweft-http-codec,9407,312,287,facade,true,0
crates/arcweft-http-codec/tests/negotiation.rs,arcweft-http-codec,5525,212,183,test,true,0
crates/arcweft-id/Cargo.toml,arcweft-id,378,21,17,text,false,0
crates/arcweft-id/src/dialogue.rs,arcweft-id,10072,333,269,production,true,93
crates/arcweft-id/src/lib.rs,arcweft-id,19217,629,530,facade,true,132
crates/arcweft-id/src/locale.rs,arcweft-id,7683,234,196,production,true,74
crates/arcweft-id/tests/public_api.rs,arcweft-id,313,7,7,test,true,0
crates/arcweft-id/tests/ui/dialogue_identity_not_serde.rs,arcweft-id,390,12,10,test,true,0
crates/arcweft-id/tests/ui/dialogue_identity_private.rs,arcweft-id,184,6,5,test,true,0
crates/arcweft-id/tests/ui/dialogue_text_key_private.rs,arcweft-id,191,6,5,test,true,0
crates/arcweft-image/Cargo.toml,arcweft-image,378,21,17,text,false,0
crates/arcweft-image/src/lib.rs,arcweft-image,15737,508,443,facade,true,109
crates/arcweft-interaction-model/Cargo.toml,arcweft-interaction-model,355,19,16,text,false,0
crates/arcweft-interaction-model/MIGRATION.md,arcweft-interaction-model,952,34,22,text,false,0
crates/arcweft-interaction-model/src/action.rs,arcweft-interaction-model,2272,98,80,production,true,0
crates/arcweft-interaction-model/src/audio.rs,arcweft-interaction-model,27676,911,808,production,true,0
crates/arcweft-interaction-model/src/dialogue.rs,arcweft-interaction-model,6747,200,169,production,true,73
crates/arcweft-interaction-model/src/id.rs,arcweft-interaction-model,2108,82,61,production,true,15
crates/arcweft-interaction-model/src/input.rs,arcweft-interaction-model,4152,174,139,production,true,0
crates/arcweft-interaction-model/src/lib.rs,arcweft-interaction-model,407,12,6,facade,true,0
crates/arcweft-interaction-model/src/payload.rs,arcweft-interaction-model,956,35,32,production,true,0
crates/arcweft-interaction-model/tests/model.rs,arcweft-interaction-model,1997,59,52,test,true,0
crates/arcweft-lang-hir/Cargo.toml,arcweft-lang-hir,516,26,22,text,false,0
crates/arcweft-lang-hir/src/arena/tests.rs,arcweft-lang-hir,33029,1036,959,test,true,0
crates/arcweft-lang-hir/src/arena.rs,arcweft-lang-hir,23193,719,627,production,true,0
crates/arcweft-lang-hir/src/database/tests.rs,arcweft-lang-hir,31622,863,805,test,true,0
crates/arcweft-lang-hir/src/database.rs,arcweft-lang-hir,28202,807,700,production,true,0
crates/arcweft-lang-hir/src/diagnostic.rs,arcweft-lang-hir,5228,162,124,production,true,0
crates/arcweft-lang-hir/src/dialogue_application/content.rs,arcweft-lang-hir,11561,355,296,production,true,0
crates/arcweft-lang-hir/src/dialogue_application/rich_text.rs,arcweft-lang-hir,24833,741,624,production,true,0
crates/arcweft-lang-hir/src/dialogue_application/tests.rs,arcweft-lang-hir,17662,523,491,test,true,0
crates/arcweft-lang-hir/src/dialogue_application.rs,arcweft-lang-hir,22005,662,577,production,true,0
crates/arcweft-lang-hir/src/expr/basic.rs,arcweft-lang-hir,13830,553,446,production,true,0
crates/arcweft-lang-hir/src/expr/call.rs,arcweft-lang-hir,33524,990,889,production,true,0
crates/arcweft-lang-hir/src/expr/child_edges.rs,arcweft-lang-hir,40490,1125,1066,production,true,0
crates/arcweft-lang-hir/src/expr/choice/tests.rs,arcweft-lang-hir,6787,208,193,test,true,0
crates/arcweft-lang-hir/src/expr/choice.rs,arcweft-lang-hir,31464,987,838,production,true,0
crates/arcweft-lang-hir/src/expr/control.rs,arcweft-lang-hir,13018,532,437,production,true,0
crates/arcweft-lang-hir/src/expr/for_synthetic.rs,arcweft-lang-hir,1395,41,26,production,true,0
crates/arcweft-lang-hir/src/expr/tests.rs,arcweft-lang-hir,83048,2267,2182,test,true,0
crates/arcweft-lang-hir/src/expr/thread.rs,arcweft-lang-hir,6682,223,193,production,true,0
crates/arcweft-lang-hir/src/expr.rs,arcweft-lang-hir,24521,639,581,production,true,0
crates/arcweft-lang-hir/src/final_lowering/capture_lowering.rs,arcweft-lang-hir,9989,287,267,production,true,0
crates/arcweft-lang-hir/src/final_lowering/expression_lowering/choice/candidate.rs,arcweft-lang-hir,11396,283,268,production,true,0
crates/arcweft-lang-hir/src/final_lowering/expression_lowering/choice/plan.rs,arcweft-lang-hir,9985,242,229,production,true,0
crates/arcweft-lang-hir/src/final_lowering/expression_lowering/choice.rs,arcweft-lang-hir,29770,719,681,production,true,0
